
NOTICE: Existing SQLite export found: /home/bbuddharaju/scratch/TensorRT-LLM/nvbugs_5615248/trtllm_bench/trace_trt_kernels.sqlite
        It is assumed file was previously exported from: /home/bbuddharaju/scratch/TensorRT-LLM/nvbugs_5615248/trtllm_bench/trace_trt_kernels.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/bbuddharaju/scratch/TensorRT-LLM/nvbugs_5615248/trtllm_bench/trace_trt_kernels.sqlite] with [/usr/local/cuda-13.1/NsightSystems-cli-2026.1.1/target-linux-x64/reports/nvtx_pushpop_sum.py]... 

 ** NVTX Push/Pop Range Summary (nvtx_pushpop_sum):

 Time (%)  Total Time (ns)  Instances   Avg (ns)    Med (ns)   Min (ns)  Max (ns)  StdDev (ns)                                                 Range                                                
      0.0            13150          3      4383.3      4590.0      3890      4670        429.1  myelin-exec:__myl_SiluMul_myl90_4                                                                   
      0.0            13120          3      4373.3      4390.0      3590      5140        775.1  myelin-exec:__myl_SiluMul_myl78_4                                                                   
      0.0            12970          3      4323.3      4400.0      3870      4700        420.3  myelin-exec:__myl_SiluMul_myl74_4                                                                   
      0.0            12930          3      4310.0      4060.0      3970      4900        512.9  myelin-exec:__myl_SiluMul_myl64_4                                                                   
      0.0            12930          3      4310.0      4440.0      4040      4450        233.9  myelin-exec:__myl_SiluMul_myl84_4                                                                   
      0.0            12910          3      4303.3      4030.0      3720      5160        757.9  myelin-exec:__myl_SiluMul_myl94_4                                                                   
      0.0            12790          3      4263.3      3900.0      3870      5020        655.5  myelin-exec:__myl_SiluMul_myl102_4                                                                  
      0.0            12790          3      4263.3      4290.0      4060      4440        191.4  myelin-exec:__myl_SiluMul_myl88_4                                                                   
      0.0            12750          3      4250.0      4180.0      4120      4450        175.8  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl98_2                                        
      0.0            12750          3      4250.0      3850.0      3690      5210        835.2  myelin-exec:__myl_SiluMul_myl62_4                                                                   
      0.0            12600          3      4200.0      4070.0      3950      4580        334.5  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl100_2                                       
      0.0            12400          3      4133.3      4240.0      3810      4350        285.4  myelin-exec:__myl_SiluMul_myl70_4                                                                   
      0.0            12330          3      4110.0      3830.0      3760      4740        546.7  myelin-exec:__myl_SiluMul_myl80_4                                                                   
      0.0            12280          3      4093.3      3840.0      3620      4820        638.9  myelin-exec:__myl_AddSqrtDivMulCastMulAddGath_myl102_7                                              
      0.0            12260          3      4086.7      4080.0      3830      4350        260.1  myelin-exec:__myl_SiluMul_myl86_4                                                                   
      0.0            12150          3      4050.0      3820.0      3760      4570        451.3  myelin-exec:__myl_SiluMul_myl100_4                                                                  
      0.0            12070          3      4023.3      4070.0      3800      4200        204.0  myelin-exec:__myl_SiluMul_myl76_4                                                                   
      0.0            12060          3      4020.0      3810.0      3560      4690        593.5  myelin-exec:__myl_SiluMul_myl98_4                                                                   
      0.0            11799          3      3933.0      3799.0      3730      4270        293.9  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl84_6                                        
      0.0            11790          3      3930.0      4010.0      3630      4150        269.1  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl62_6                                        
      0.0            11790          3      3930.0      3820.0      3560      4410        435.5  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl70_6                                        
      0.0            11770          3      3923.3      3940.0      3830      4000         86.2  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl82_6                                        
      0.0            11560          3      3853.3      3660.0      3580      4320        406.1  myelin-exec:__myl_SiluMul_myl92_4                                                                   
      0.0            11420          3      3806.7      3720.0      3580      4120        280.2  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl90_6                                        
      0.0            11410          3      3803.3      3800.0      3660      3950        145.0  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl100_6                                       
      0.0            11390          3      3796.7      3700.0      3620      4070        240.1  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl68_6                                        
      0.0            11350          3      3783.3      3910.0      3450      3990        291.4  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl96_6                                        
      0.0            11290          3      3763.3      3830.0      3530      3930        208.2  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl72_6                                        
      0.0            11270          3      3756.7      3730.0      3560      3980        211.3  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl92_6                                        
      0.0            11190          3      3730.0      3880.0      3400      3910        286.2  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl66_6                                        
      0.0            10990          3      3663.3      3660.0      3580      3750         85.0  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl88_6                                        
      0.0            10950          3      3650.0      3640.0      3490      3820        165.2  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl74_6                                        
      0.0            10920          3      3640.0      3480.0      3430      4010        321.4  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl78_6                                        
      0.0            10890          3      3630.0      3570.0      3420      3900        245.6  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl64_6                                        
      0.0            10850          3      3616.7      3570.0      3490      3790        155.3  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl80_6                                        
      0.0            10840          3      3613.3      3630.0      3540      3670         66.6  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl94_6                                        
      0.0            10740          3      3580.0      3590.0      3420      3730        155.2  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl86_6                                        
      0.0            10560          3      3520.0      3500.0      3500      3560         34.6  myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulCastMul_myl98_6                                        
      0.0            10460          3      3486.7       450.0       210      9800       5468.8  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0            10390          3      3463.3       320.0       260      9810       5496.5  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0             6100          3      2033.3      1400.0      1330      3370       1158.1  TensorRT:Reformatting CopyNode for Network Input kv_cache_block_offsets                             
      0.0             4500          3      1500.0       950.0       890      2660       1005.0  TensorRT:Reformatting CopyNode for Network Input cache_indirection                                  
      0.0             3950          3      1316.7      1130.0       880      1940        554.1  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0             2810          3       936.7       530.0       190      2090       1013.2  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0             2520          3       840.0       660.0       480      1380        476.2  TensorRT:Reformatting CopyNode for Network Input host_kv_cache_pool_pointers                        
      0.0             2250          3       750.0       550.0       370      1330        510.3  TensorRT:Reformatting CopyNode for Network Input sequence_length                                    
      0.0             2200          3       733.3       550.0       520      1130        343.9  TensorRT:Reformatting CopyNode for Network Input host_kv_cache_block_offsets                        
      0.0             1880          3       626.7       680.0       430       770        176.2  TensorRT:Reformatting CopyNode for Network Input host_request_types                                 
      0.0             1780          3       593.3       580.0       380       820        220.3  TensorRT:Reformatting CopyNode for Network Input host_runtime_perf_knobs                            
      0.0             1720          3       573.3       350.0       340      1030        395.5  myelin-exec:__mye76_0_myl14_0                                                                       
      0.0             1570          3       523.3       400.0       290       880        313.7  TensorRT:Reformatting CopyNode for Network Input host_kv_cache_pool_mapping                         
      0.0             1540          3       513.3       330.0       190      1020        444.3  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0             1540          3       513.3       380.0       250       910        349.6  TensorRT:Reformatting CopyNode for Network Input host_past_key_value_lengths                        
      0.0             1480          3       493.3       460.0       200       820        311.3  TensorRT:Reformatting CopyNode for Network Input host_context_progress                              
      0.0             1440          3       480.0       580.0       250       610        199.7  TensorRT:Reformatting CopyNode for Network Input context_lengths                                    
      0.0             1390          3       463.3       300.0       250       840        327.2  myelin-exec:__mye556_0_myl62_0                                                                      
      0.0             1290          3       430.0       350.0       210       730        269.1  TensorRT:Reformatting CopyNode for Network Input host_context_lengths                               
      0.0             1200          3       400.0       370.0       210       620        206.6  TensorRT:Reformatting CopyNode for Network Input host_sink_token_length                             
      0.0             1150          3       383.3       350.0       250       550        152.8  myelin-exec:__mye556_0_myl60_0                                                                      
      0.0             1150          3       383.3       390.0       280       480        100.2  myelin-exec:__mye556_0_myl84_0                                                                      
      0.0             1100          3       366.7       230.0       200       670        263.1  TensorRT:Reformatting CopyNode for Network Input host_max_attention_window_sizes                    
      0.0             1080          3       360.0       370.0       310       400         45.8  myelin-exec:__mye556_0_myl70_0                                                                      
      0.0             1060          3       353.3       250.0       200       610        223.7  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0             1060          3       353.3       360.0       330       370         20.8  myelin-exec:__mye556_0_myl88_0                                                                      
      0.0             1040          3       346.7       350.0       180       510        165.0  myelin-exec:__mye556_0_myl90_0                                                                      
      0.0             1020          3       340.0       220.0       190       610        234.3  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              990          3       330.0       270.0       260       460        112.7  myelin-exec:__mye556_0_myl66_0                                                                      
      0.0              980          3       326.7       240.0       200       540        185.8  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              980          3       326.7       290.0       190       500        158.2  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              980          3       326.7       330.0       200       450        125.0  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              980          3       326.7       310.0       300       370         37.9  myelin-exec:__mye556_0_myl78_0                                                                      
      0.0              960          3       320.0       300.0       280       380         52.9  myelin-exec:__mye556_0_myl76_0                                                                      
      0.0              950          3       316.7       310.0       190       450        130.1  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              930          3       310.0       290.0       260       380         62.4  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              930          3       310.0       350.0       190       390        105.8  myelin-exec:__mye556_0_myl98_0                                                                      
      0.0              920          3       306.7       240.0       180       500        170.1  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              870          3       290.0       280.0       250       340         45.8  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              860          3       286.7       210.0       190       460        150.4  myelin-exec:__mye556_0_myl96_0                                                                      
      0.0              840          3       280.0       200.0       190       450        147.3  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              840          3       280.0       280.0       190       370         90.0  myelin-exec:__mye556_0_myl80_0                                                                      
      0.0              840          3       280.0       250.0       210       380         88.9  myelin-exec:__mye556_0_myl82_0                                                                      
      0.0              820          3       273.3       230.0       220       370         83.9  myelin-exec:__mye556_0_myl86_0                                                                      
      0.0              810          3       270.0       250.0       190       370         91.7  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              800          3       266.7       210.0       180       410        125.0  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              800          3       266.7       260.0       190       350         80.2  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              800          3       266.7       240.0       220       340         64.3  myelin-exec:__mye556_0_myl68_0                                                                      
      0.0              800          3       266.7       280.0       220       300         41.6  myelin-exec:__mye556_0_myl94_0                                                                      
      0.0              790          3       263.3       250.0       200       340         70.9  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              780          3       260.0       200.0       200       380        103.9  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              780          3       260.0       200.0       200       380        103.9  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              760          3       253.3       260.0       190       310         60.3  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              760          3       253.3       220.0       220       320         57.7  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              750          3       250.0       200.0       180       370        104.4  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              740          3       246.7       190.0       190       360         98.1  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              740          3       246.7       200.0       200       340         80.8  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              740          3       246.7       190.0       180       370        106.9  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              740          3       246.7       190.0       190       360         98.1  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              720          3       240.0       200.0       190       330         78.1  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              720          3       240.0       260.0       200       260         34.6  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              710          3       236.7       200.0       190       320         72.3  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              710          3       236.7       190.0       180       340         89.6  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              700          3       233.3       190.0       150       360        111.5  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              700          3       233.3       260.0       170       270         55.1  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              700          3       233.3       270.0       130       300         90.7  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              700          3       233.3       200.0       180       320         75.7  myelin-exec:__mye556_0_myl74_0                                                                      
      0.0              690          3       230.0       210.0       170       310         72.1  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              690          3       230.0       190.0       170       330         87.2  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              690          3       230.0       220.0       200       270         36.1  myelin-exec:__mye556_0_myl64_0                                                                      
      0.0              680          3       226.7       250.0       150       280         68.1  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              680          3       226.7       200.0       180       300         64.3  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              670          3       223.3       200.0       190       280         49.3  myelin-exec:__mye556_0_myl92_0                                                                      
      0.0              660          3       220.0       200.0       190       270         43.6  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              660          3       220.0       200.0       190       270         43.6  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              650          3       216.7       180.0       170       300         72.3  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              630          3       210.0       210.0       210       210          0.0  myelin-exec:__mye556_0_myl100_0                                                                     
      0.0              620          3       206.7       210.0       190       220         15.3  myelin-exec:__mye586_0_myl102_0                                                                     
      0.0              600          3       200.0       220.0       150       230         43.6  myelin-exec:__mye556_0_myl72_0                                                                      
      0.0              580          3       193.3       180.0       130       270         70.9  TensorRT:LLaMAForCausalLM/fill_attention_params_L772/value_L157/get_tensor_L148/get_constant_tensor…
      0.0              580          3       193.3       190.0       130       260         65.1  TensorRT:LLaMAForCausalLM/fill_attention_params_L773/value_L157/get_tensor_L148/get_constant_tensor…

