conversation_id	conversation_idx	isl_agg_r9	isl_disagg_r9	isl_match	osl_agg_r9	osl_disagg_r9	cached_agg_r9	cached_disagg_r9	cache_ratio_agg_r9	cache_ratio_disagg_r9	cache_blocks_delta	warm_prefix	unique_agg_r9	unique_disagg_r9	ttft_agg_r9_ms	ttft_disagg_r9_ms	ttft_delta_ms	itl_agg_r9_ms	itl_disagg_r9_ms
aa-rwlt-coding-agent-051	35	54398	54399	false	54	218	51537	51520	0.9474	0.9471	-17	true	2861	2879	249.028	207.060	-41.968	0.361	2.700
aa-rwlt-coding-agent-051	36	54467	54468	false	121	129	54401	54368	0.9988	0.9982	-33	true	66	100	175.180	137.234	-37.946	2.489	2.558
aa-rwlt-coding-agent-051	37	55078	55079	false	327	278	54471	54464	0.9890	0.9888	-7	true	607	615	198.874	153.739	-45.135	1.963	2.655
aa-rwlt-coding-agent-051	38	56004	56005	false	232	221	55081	55072	0.9835	0.9833	-9	true	923	933	204.233	158.938	-45.295	1.943	2.731
aa-rwlt-coding-agent-051	39	59363	59364	false	51	50	56007	56000	0.9435	0.9433	-7	true	3356	3364	282.985	240.731	-42.254	0.441	3.032
aa-rwlt-coding-agent-051	40	59489	59490	false	136	207	59370	59360	0.9980	0.9978	-10	true	119	130	183.298	146.989	-36.310	1.953	2.682
aa-rwlt-coding-agent-051	41	60243	60244	false	187	222	59492	59488	0.9875	0.9875	-4	true	751	756	204.127	165.752	-38.376	1.848	2.721
aa-rwlt-coding-agent-051	42	60415	60416	false	111	139	60246	60224	0.9972	0.9968	-22	true	169	192	187.136	153.705	-33.431	1.731	2.965
aa-rwlt-coding-agent-051	43	60677	60678	false	65	120	60418	60416	0.9957	0.9957	-2	true	259	262	241.431	160.345	-81.086	0.746	2.825
aa-rwlt-coding-agent-051	44	60749	60750	false	150	95	60681	60672	0.9989	0.9987	-9	true	68	78	183.956	148.331	-35.626	2.491	3.133
aa-rwlt-coding-agent-051	45	60875	60876	false	60	55	60753	60736	0.9980	0.9977	-17	true	122	140	187.450	152.391	-35.058	0.579	3.021
aa-rwlt-coding-agent-051	46	60962	60963	false	56	148	60878	60864	0.9986	0.9984	-14	true	84	99	188.063	151.539	-36.524	1.452	3.065
aa-rwlt-coding-agent-056	0	9575	9573	false	72	135	0	0	0.0000	0.0000	0	false	9575	9573	1077.947	1960.906	882.959	1.152	1.582
aa-rwlt-coding-agent-056	1	9888	9886	false	43	54	9578	9568	0.9686	0.9678	-10	true	310	318	154.009	286.648	132.640	0.016	1.140
aa-rwlt-coding-agent-056	2	9943	9941	false	34	34	9893	9856	0.9950	0.9914	-37	true	50	85	148.510	291.401	142.891	0.013	0.237
aa-rwlt-coding-agent-056	3	13400	13398	false	71	62	9946	9920	0.7422	0.7404	-26	true	3454	3478	193.014	300.514	107.500	0.443	1.142
aa-rwlt-coding-agent-056	4	16594	16592	false	49	58	13403	13376	0.8077	0.8062	-27	true	3191	3216	174.816	114.294	-60.522	0.004	2.828
aa-rwlt-coding-agent-056	5	32112	32110	false	255	345	16597	16576	0.5168	0.5162	-21	true	15515	15534	360.304	306.059	-54.245	2.177	2.765
aa-rwlt-coding-agent-056	6	32592	32590	false	1037	505	32115	32096	0.9854	0.9848	-19	true	477	494	162.403	105.944	-56.459	1.759	2.726
aa-rwlt-coding-agent-056	7	35649	35647	false	570	789	32595	32576	0.9143	0.9138	-19	true	3054	3071	254.635	154.557	-100.078	2.017	2.637
aa-rwlt-coding-agent-056	8	54131	54129	false	140	974	35652	35616	0.6586	0.6580	-36	true	18479	18513	570.478	499.257	-71.221	2.265	2.473
aa-rwlt-coding-agent-056	9	54806	54804	false	54	51	54134	54112	0.9877	0.9874	-22	true	672	692	190.229	149.023	-41.206	0.604	3.140
aa-rwlt-coding-agent-056	10	54873	54871	false	59	60	54809	54784	0.9988	0.9984	-25	true	64	87	164.980	119.839	-45.141	0.340	2.469
aa-rwlt-coding-agent-056	11	54965	54963	false	47	47	54877	54848	0.9984	0.9979	-29	true	88	115	170.236	127.531	-42.705	0.659	3.801
aa-rwlt-coding-agent-056	12	55234	55232	false	252	71	54968	54944	0.9952	0.9948	-24	true	266	288	174.338	135.035	-39.303	2.037	3.528
aa-rwlt-coding-agent-056	13	55436	55434	false	44	60	55237	55232	0.9964	0.9964	-5	true	199	202	173.949	135.307	-38.642	0.005	3.484
aa-rwlt-coding-agent-056	14	55842	55840	false	430	571	55440	55424	0.9928	0.9926	-16	true	402	416	172.908	130.708	-42.199	1.539	1.947
aa-rwlt-coding-agent-056	15	56087	56085	false	2097	514	55845	55840	0.9957	0.9956	-5	true	242	245	185.436	132.671	-52.765	1.700	2.629
aa-rwlt-coding-agent-056	16	57113	57111	false	55	52	56092	56064	0.9821	0.9817	-28	true	1021	1047	290.494	169.826	-120.667	0.787	3.667
aa-rwlt-coding-agent-056	17	57616	57614	false	156	148	57116	57088	0.9913	0.9909	-28	true	500	526	171.292	152.940	-18.352	2.114	3.142
aa-rwlt-coding-agent-056	18	60101	60099	false	56	56	57619	57600	0.9587	0.9584	-19	true	2482	2499	238.018	208.032	-29.986	0.518	3.302
aa-rwlt-coding-agent-056	19	60224	60222	false	100	85	60107	60096	0.9981	0.9979	-11	true	117	126	175.974	135.179	-40.795	2.217	3.079
aa-rwlt-coding-agent-056	20	60392	60390	false	216	289	60227	60192	0.9973	0.9967	-35	true	165	198	180.901	135.568	-45.333	2.233	2.812
aa-rwlt-coding-agent-056	21	60463	60461	false	50	47	60395	60384	0.9989	0.9987	-11	true	68	77	176.411	138.262	-38.149	0.131	2.788
aa-rwlt-coding-agent-056	22	60552	60550	false	84	451	60469	60448	0.9986	0.9983	-21	true	83	102	170.717	137.337	-33.380	2.795	1.903
aa-rwlt-coding-agent-056	23	61854	61852	false	114	767	60555	60544	0.9790	0.9789	-11	true	1299	1308	214.387	180.662	-33.725	2.204	2.072
aa-rwlt-coding-agent-056	24	62076	62074	false	125	120	61858	61824	0.9965	0.9960	-34	true	218	250	189.441	142.448	-46.993	1.583	2.484
aa-rwlt-coding-agent-056	25	62287	62285	false	64	64	62079	62048	0.9967	0.9962	-31	true	208	237	186.056	148.376	-37.681	0.704	2.512
aa-rwlt-coding-agent-056	26	62588	62586	false	225	139	62291	62272	0.9953	0.9950	-19	true	297	314	189.497	142.462	-47.035	1.932	2.812
aa-rwlt-coding-agent-056	27	63649	63647	false	283	163	62591	62560	0.9834	0.9829	-31	true	1058	1087	223.796	177.954	-45.842	1.930	2.736
aa-rwlt-coding-agent-056	28	63978	63976	false	285	191	63652	63616	0.9949	0.9944	-36	true	326	360	193.418	157.737	-35.681	2.184	2.673
aa-rwlt-coding-agent-056	29	64117	64115	false	141	433	63984	63968	0.9979	0.9977	-16	true	133	147	197.387	154.116	-43.271	2.310	2.274
aa-rwlt-coding-agent-056	30	65598	65596	false	632	2967	64120	64096	0.9775	0.9771	-24	true	1478	1500	229.925	193.285	-36.640	1.567	1.896
aa-rwlt-coding-agent-056	31	66005	66003	false	731	580	65601	65568	0.9939	0.9934	-33	true	404	435	205.446	167.349	-38.096	1.746	2.245
aa-rwlt-coding-agent-056	32	66230	66228	false	53	60	66008	65984	0.9966	0.9963	-24	true	222	244	213.276	152.705	-60.571	0.004	3.324
aa-rwlt-coding-agent-056	33	66326	66324	false	162	152	66235	66208	0.9986	0.9983	-27	true	91	116	188.084	150.059	-38.026	0.907	1.715
aa-rwlt-coding-agent-056	34	67150	67148	false	2081	2193	66336	66304	0.9879	0.9874	-32	true	814	844	221.269	180.175	-41.094	1.544	1.892
aa-rwlt-coding-agent-056	35	68256	68254	false	321	374	67153	67136	0.9838	0.9836	-17	true	1103	1118	302.289	191.357	-110.932	1.817	2.785
aa-rwlt-coding-agent-056	36	68646	68644	false	232	429	68259	68224	0.9944	0.9939	-35	true	387	420	203.041	168.416	-34.625	1.204	2.142
aa-rwlt-coding-agent-056	37	69716	69714	false	167	103	68649	68640	0.9847	0.9846	-9	true	1067	1074	226.085	193.430	-32.655	2.313	2.963
aa-rwlt-coding-agent-056	38	70419	70417	false	217	232	69719	69696	0.9901	0.9898	-23	true	700	721	222.086	185.029	-37.058	1.757	2.485
aa-rwlt-coding-agent-056	39	72147	72145	false	242	473	70425	70400	0.9761	0.9758	-25	true	1722	1745	250.299	219.228	-31.071	2.248	2.533
aa-rwlt-coding-agent-056	40	74850	74848	false	59	60	72150	72128	0.9639	0.9637	-22	true	2700	2720	287.638	243.215	-44.423	1.051	3.500
aa-rwlt-coding-agent-056	41	75145	75143	false	1088	283	74853	74848	0.9961	0.9961	-5	true	292	295	202.817	184.393	-18.425	2.706	2.484
aa-rwlt-coding-agent-056	42	75342	75340	false	53	53	75149	75136	0.9974	0.9973	-13	true	193	204	235.341	171.051	-64.289	0.610	3.065
aa-rwlt-coding-agent-056	43	75966	75964	false	56	56	75345	75328	0.9918	0.9916	-17	true	621	636	226.086	196.697	-29.390	1.419	3.131
aa-rwlt-coding-agent-056	44	76049	76047	false	48	43	75969	75936	0.9989	0.9985	-33	true	80	111	208.092	170.065	-38.027	0.204	3.799
aa-rwlt-coding-agent-056	45	76137	76135	false	160	154	76057	76032	0.9989	0.9986	-25	true	80	103	200.752	175.544	-25.208	2.451	2.810
aa-rwlt-coding-agent-056	46	76677	76675	false	48	49	76142	76128	0.9930	0.9929	-14	true	535	547	227.588	202.434	-25.154	0.004	3.219
aa-rwlt-coding-agent-056	47	76789	76787	false	51	52	76680	76672	0.9986	0.9985	-8	true	109	115	207.214	172.440	-34.774	0.131	2.970
aa-rwlt-coding-agent-056	48	77074	77072	false	347	189	76792	76768	0.9963	0.9961	-24	true	282	304	212.438	176.998	-35.439	2.035	3.028
aa-rwlt-coding-agent-056	49	77195	77193	false	65	65	77085	77056	0.9986	0.9982	-29	true	110	137	204.662	182.062	-22.599	1.305	3.223
aa-rwlt-coding-agent-056	50	77320	77318	false	53	52	77198	77184	0.9984	0.9983	-14	true	122	134	209.499	180.758	-28.742	0.364	3.051
aa-rwlt-coding-agent-056	51	77750	77748	false	86	316	77323	77312	0.9945	0.9944	-11	true	427	436	221.695	181.349	-40.345	2.145	2.826
aa-rwlt-coding-agent-056	52	77931	77929	false	73	78	77753	77728	0.9977	0.9974	-25	true	178	201	212.411	179.777	-32.634	1.713	3.185
aa-rwlt-coding-agent-056	53	78225	78223	false	140	115	77934	77920	0.9963	0.9961	-14	true	291	303	211.407	186.397	-25.009	1.733	2.297
aa-rwlt-coding-agent-056	54	78347	78345	false	51	59	78229	78208	0.9985	0.9983	-21	true	118	137	208.228	178.628	-29.600	0.004	3.578
aa-rwlt-coding-agent-056	55	78506	78504	false	59	64	78351	78336	0.9980	0.9979	-15	true	155	168	216.387	187.757	-28.630	0.872	2.900
aa-rwlt-coding-agent-056	56	78869	78867	false	69	69	78510	78496	0.9954	0.9953	-14	true	359	371	228.767	195.827	-32.941	1.264	2.978
aa-rwlt-coding-agent-056	57	79845	79843	false	2275	152	78873	78848	0.9878	0.9875	-25	true	972	995	239.253	210.769	-28.484	2.959	2.185
aa-rwlt-coding-agent-056	58	80820	80818	false	261	215	79854	79840	0.9880	0.9879	-14	true	966	978	341.132	210.447	-130.685	1.763	2.682
aa-rwlt-coding-agent-056	59	81603	81601	false	71	75	80825	80800	0.9905	0.9902	-25	true	778	801	243.167	219.243	-23.924	0.663	2.547
aa-rwlt-coding-agent-056	60	81686	81684	false	63	66	81608	81600	0.9990	0.9990	-8	true	78	84	219.515	191.695	-27.820	0.334	2.583
aa-rwlt-coding-agent-073	0	9945	9945	true	456	393	2028	2028	0.2039	0.2039	0	false	7917	7917	186.970	119.911	-67.058	1.929	2.439
aa-rwlt-coding-agent-073	1	10366	10366	true	43	45	9945	9920	0.9594	0.9570	-25	true	421	446	142.129	56.500	-85.629		3.871
aa-rwlt-coding-agent-073	2	12289	12289	true	66	61	9950	9945	0.8097	0.8093	-5	true	2339	2344	139.216	79.121	-60.095	0.909	2.872
aa-rwlt-coding-agent-073	3	13604	13604	true	746	559	12292	12288	0.9036	0.9033	-4	true	1312	1316	131.773	71.488	-60.285	1.795	2.194
aa-rwlt-coding-agent-073	4	14657	14657	true	559	308	13607	13600	0.9284	0.9279	-7	true	1050	1057	166.657	72.580	-94.076	1.843	2.295
aa-rwlt-coding-agent-073	5	15126	15126	true	66	292	14660	14656	0.9692	0.9689	-4	true	466	470	152.539	65.144	-87.395	3.832	2.524
aa-rwlt-coding-agent-073	6	15090	15090	true	86	85	10369	10366	0.6871	0.6869	-3	true	4721	4724	170.412	107.191	-63.220	0.908	3.175
aa-rwlt-coding-agent-073	7	16667	16667	true	105	105	15129	15126	0.9077	0.9075	-3	true	1538	1541	150.097	86.085	-64.011	2.519	2.922
aa-rwlt-coding-agent-073	8	16822	16822	true	151	231	16670	16640	0.9910	0.9892	-30	true	152	182	128.443	72.250	-56.193	2.392	2.206
aa-rwlt-coding-agent-073	9	17002	17002	true	151	268	16825	16800	0.9896	0.9881	-25	true	177	202	129.421	69.761	-59.660	2.434	2.422
aa-rwlt-coding-agent-073	10	17097	17097	true	58	58	17005	16992	0.9946	0.9939	-13	true	92	105	130.291	71.704	-58.587	0.901	3.451
aa-rwlt-coding-agent-073	11	17718	17718	true	125	329	17100	17088	0.9651	0.9644	-12	true	618	630	137.449	75.646	-61.802	2.115	2.422
aa-rwlt-coding-agent-073	12	18092	18092	true	45	164	17721	17696	0.9795	0.9781	-25	true	371	396	132.145	75.222	-56.923	0.178	2.287
aa-rwlt-coding-agent-073	13	18283	18283	true	46	46	18095	18080	0.9897	0.9889	-15	true	188	203	124.433	75.515	-48.918	0.004	2.829
aa-rwlt-coding-agent-073	14	18975	18975	true	56	56	18286	18272	0.9637	0.9630	-14	true	689	703	137.448	89.685	-47.763	0.005	2.437
aa-rwlt-coding-agent-073	15	20206	20206	true	86	102	18978	18944	0.9392	0.9375	-34	true	1228	1262	146.681	95.231	-51.450	1.475	2.245
aa-rwlt-coding-agent-073	16	20518	20518	true	62	67	20209	20192	0.9849	0.9841	-17	true	309	326	138.756	80.102	-58.654	2.085	3.496
aa-rwlt-coding-agent-073	17	20623	20623	true	54	54	20521	20512	0.9951	0.9946	-9	true	102	111	139.040	78.474	-60.567	0.817	3.179
aa-rwlt-coding-agent-073	18	20695	20695	true	77	77	20626	20608	0.9967	0.9958	-18	true	69	87	137.633	79.511	-58.122	2.514	2.746
aa-rwlt-coding-agent-073	19	21055	21055	true	66	60	20698	20672	0.9830	0.9818	-26	true	357	383	141.010	81.678	-59.331	1.303	2.492
aa-rwlt-coding-agent-073	20	21132	21132	true	58	59	21058	21024	0.9965	0.9949	-34	true	74	108	139.432	82.049	-57.383	0.627	2.677
aa-rwlt-coding-agent-073	21	22454	22454	true	521	1094	21135	21120	0.9413	0.9406	-15	true	1319	1334	154.749	99.092	-55.657	1.627	2.220
aa-rwlt-coding-agent-073	22	22919	22919	true	308	880	22457	22432	0.9798	0.9788	-25	true	462	487	153.424	90.595	-62.829	2.010	2.321
aa-rwlt-coding-agent-073	23	24416	24416	true	62	62	22922	22912	0.9388	0.9384	-10	true	1494	1504	169.933	109.796	-60.136	0.209	2.237
aa-rwlt-coding-agent-073	24	24716	24716	true	54	55	24420	24416	0.9880	0.9879	-4	true	296	300	144.920	92.003	-52.918	0.003	2.033
aa-rwlt-coding-agent-073	25	26107	26107	true	806	292	24720	24704	0.9469	0.9463	-16	true	1387	1403	170.566	116.086	-54.480	1.769	2.383
aa-rwlt-coding-agent-073	26	27412	27412	true	579	905	15093	15090	0.5506	0.5505	-3	true	12319	12322	336.741	253.619	-83.122	1.812	2.408
aa-rwlt-coding-agent-073	27	28001	28001	true	3031	408	27415	27392	0.9791	0.9783	-23	true	586	609	177.125	103.771	-73.354	1.158	2.507
aa-rwlt-coding-agent-073	28	31162	31162	true	325	47	28004	28000	0.8987	0.8985	-4	true	3158	3162	304.227	155.645	-148.582	1.734	4.159
aa-rwlt-coding-agent-073	29	31562	31562	true	70	70	26110	26107	0.8273	0.8272	-3	true	5452	5455	247.260	188.257	-59.003	1.639	2.702
aa-rwlt-coding-agent-073	30	32396	32396	true	517	561	31165	31162	0.9620	0.9619	-3	true	1231	1234	173.687	124.055	-49.632	1.718	2.341
aa-rwlt-coding-agent-073	31	32686	32686	true	58	47	31565	31562	0.9657	0.9656	-3	true	1121	1124	189.306	123.964	-65.343	0.170	2.610
aa-rwlt-coding-agent-073	32	32786	32786	true	86	72	32689	32672	0.9970	0.9965	-17	true	97	114	156.103	104.771	-51.332	2.600	2.701
aa-rwlt-coding-agent-073	33	33033	33033	true	91	156	32796	32768	0.9928	0.9920	-28	true	237	265	158.775	108.205	-50.569	1.983	2.678
aa-rwlt-coding-agent-073	34	33305	33305	true	79	82	33036	33024	0.9919	0.9916	-12	true	269	281	157.268	115.206	-42.062	2.034	2.981
aa-rwlt-coding-agent-073	35	33420	33420	true	97	124	33312	33280	0.9968	0.9958	-32	true	108	140	159.204	107.525	-51.679	2.600	2.630
aa-rwlt-coding-agent-073	36	33534	33534	true	138	99	33423	33408	0.9967	0.9962	-15	true	111	126	159.295	107.910	-51.385	2.287	2.929
aa-rwlt-coding-agent-073	37	33623	33623	true	90	93	33537	33504	0.9974	0.9965	-33	true	86	119	162.541	109.148	-53.393	2.350	2.830
aa-rwlt-coding-agent-073	38	33956	33956	true	91	290	33631	33600	0.9904	0.9895	-31	true	325	356	161.613	111.243	-50.371	2.344	2.148
aa-rwlt-coding-agent-073	39	34187	34187	true	53	49	33959	33952	0.9933	0.9931	-7	true	228	235	162.480	112.585	-49.895	1.106	3.414
aa-rwlt-coding-agent-073	40	34346	34346	true	299	102	34190	34176	0.9955	0.9951	-14	true	156	170	159.817	114.404	-45.413	1.470	2.398
aa-rwlt-coding-agent-073	41	34640	34640	true	53	52	34349	34336	0.9916	0.9912	-13	true	291	304	161.625	117.077	-44.547	0.133	2.882
aa-rwlt-coding-agent-073	42	34739	34739	true	96	193	34643	34624	0.9972	0.9967	-19	true	96	115	163.934	112.648	-51.286	2.722	2.289
aa-rwlt-coding-agent-073	43	34909	34909	true	176	209	34743	34720	0.9952	0.9946	-23	true	166	189	167.183	115.014	-52.169	2.112	2.309
aa-rwlt-coding-agent-073	44	35240	35240	true	161	99	34913	34880	0.9907	0.9898	-33	true	327	360	175.115	115.948	-59.168	1.581	2.787
aa-rwlt-coding-agent-073	45	36685	36685	true	73	72	32400	32396	0.8832	0.8831	-4	true	4285	4289	244.906	189.243	-55.663	0.547	2.708
aa-rwlt-coding-agent-073	46	37143	37143	true	48	48	35243	35240	0.9488	0.9488	-3	true	1900	1903	197.769	158.039	-39.730	0.004	2.806
aa-rwlt-coding-agent-073	47	37398	37398	true	59	60	37146	37120	0.9933	0.9926	-26	true	252	278	172.202	121.176	-51.026	0.375	3.099
aa-rwlt-coding-agent-073	48	38806	38806	true	172	173	37401	37376	0.9638	0.9632	-25	true	1405	1430	194.368	147.837	-46.531	1.045	2.059
aa-rwlt-coding-agent-073	49	39301	39301	true	106	86	38810	38784	0.9875	0.9868	-26	true	491	517	172.885	134.523	-38.362	1.315	3.110
aa-rwlt-coding-agent-073	50	44904	44904	true	76	82	36689	36685	0.8171	0.8170	-4	true	8215	8219	334.321	288.044	-46.277	2.177	3.442
aa-rwlt-coding-agent-073	51	45428	45428	true	64	50	39304	39301	0.8652	0.8651	-3	true	6124	6127	296.682	252.141	-44.541	1.318	3.121
aa-rwlt-coding-agent-073	52	45862	45862	true	170	137	45431	45408	0.9906	0.9901	-23	true	431	454	181.903	140.025	-41.877	2.074	2.926
aa-rwlt-coding-agent-073	53	46353	46353	true	126	117	45865	45856	0.9895	0.9893	-9	true	488	497	185.068	153.003	-32.066	2.122	3.371
aa-rwlt-coding-agent-073	54	46607	46607	true	81	67	46357	46336	0.9946	0.9942	-21	true	250	271	185.885	141.394	-44.491	0.917	2.842
aa-rwlt-coding-agent-073	55	46764	46764	true	195	130	46614	46592	0.9968	0.9963	-22	true	150	172	182.208	137.646	-44.562	1.420	2.837
aa-rwlt-coding-agent-073	56	47830	47830	true	200	159	46767	46752	0.9778	0.9775	-15	true	1063	1078	214.466	166.565	-47.901	2.172	2.797
aa-rwlt-coding-agent-073	57	47903	47903	true	77	90	44907	44904	0.9375	0.9374	-3	true	2996	2999	248.979	206.265	-42.715	2.497	2.851
aa-rwlt-coding-agent-073	58	48718	48718	true	185	192	47833	47830	0.9818	0.9818	-3	true	885	888	200.925	158.550	-42.375	1.895	2.480
aa-rwlt-coding-agent-073	59	49037	49037	true	238	120	48721	48704	0.9936	0.9932	-17	true	316	333	194.085	146.520	-47.565	1.248	2.780
aa-rwlt-coding-agent-073	60	49136	49136	true	65	194	49040	49024	0.9980	0.9977	-16	true	96	112	185.582	143.239	-42.343	3.080	2.214
aa-rwlt-coding-agent-073	61	49414	49414	true	41	45	49145	49120	0.9946	0.9941	-25	true	269	294	176.408	147.246	-29.162	0.005	2.824
aa-rwlt-coding-agent-073	62	49861	49861	true	83	171	49417	49408	0.9911	0.9909	-9	true	444	453	196.080	150.647	-45.433	1.783	2.295
aa-rwlt-coding-agent-073	63	50268	50268	true	67	67	49864	49856	0.9920	0.9918	-8	true	404	412	192.538	151.433	-41.105	2.042	2.511
aa-rwlt-coding-agent-073	64	51042	51042	true	151	270	50269	50240	0.9849	0.9843	-29	true	773	802	208.929	165.425	-43.504	2.369	2.900
aa-rwlt-coding-agent-073	65	51503	51503	true	75	74	51045	51040	0.9911	0.9910	-5	true	458	463	196.321	156.312	-40.009	1.007	2.879
aa-rwlt-coding-agent-073	66	51760	51760	true	96	76	51507	51488	0.9951	0.9947	-19	true	253	272	197.887	163.324	-34.563	1.514	2.477
aa-rwlt-coding-agent-073	67	51986	51986	true	62	60	51763	51744	0.9957	0.9953	-19	true	223	242	200.037	153.157	-46.880	0.615	2.987
