
NOTICE: Existing SQLite export found: nvbugs_5615248/trtllm_bench/nsys_decode_loop_v1/pyt_beam10_decode.sqlite
        It is assumed file was previously exported from: nvbugs_5615248/trtllm_bench/nsys_decode_loop_v1/pyt_beam10_decode.nsys-rep
        Consider using --force-export=true if needed.

Processing [nvbugs_5615248/trtllm_bench/nsys_decode_loop_v1/pyt_beam10_decode.sqlite] with [/usr/local/cuda-13.1/NsightSystems-cli-2026.1.1/target-linux-x64/reports/nvtx_pushpop_sum.py]... 
Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Range
0.0,813721,1,813721.0,813721.0,813721,813721,0.0,"TensorRT-LLM:[Executor] _forward_step 260: 0 ctx reqs, 1 gen reqs"
0.0,813671,1,813671.0,813671.0,813671,813671,0.0,"TensorRT-LLM:[Executor] _forward_step 338: 0 ctx reqs, 1 gen reqs"
0.0,813611,1,813611.0,813611.0,813611,813611,0.0,"TensorRT-LLM:[Executor] _forward_step 153: 0 ctx reqs, 1 gen reqs"
0.0,813601,1,813601.0,813601.0,813601,813601,0.0,"TensorRT-LLM:[Executor] _forward_step 477: 0 ctx reqs, 1 gen reqs"
0.0,813501,1,813501.0,813501.0,813501,813501,0.0,"TensorRT-LLM:[Executor] _forward_step 205: 0 ctx reqs, 1 gen reqs"
0.0,813421,1,813421.0,813421.0,813421,813421,0.0,"TensorRT-LLM:[Executor] _forward_step 501: 0 ctx reqs, 1 gen reqs"
0.0,813101,1,813101.0,813101.0,813101,813101,0.0,"TensorRT-LLM:[Executor] _forward_step 215: 0 ctx reqs, 1 gen reqs"
0.0,812761,1,812761.0,812761.0,812761,812761,0.0,"TensorRT-LLM:[Executor] _forward_step 112: 0 ctx reqs, 1 gen reqs"
0.0,812691,1,812691.0,812691.0,812691,812691,0.0,"TensorRT-LLM:[Executor] _forward_step 296: 0 ctx reqs, 1 gen reqs"
0.0,812631,1,812631.0,812631.0,812631,812631,0.0,"TensorRT-LLM:[Executor] _forward_step 473: 0 ctx reqs, 1 gen reqs"
0.0,812601,1,812601.0,812601.0,812601,812601,0.0,"TensorRT-LLM:[Executor] _forward_step 291: 0 ctx reqs, 1 gen reqs"
0.0,812281,1,812281.0,812281.0,812281,812281,0.0,"TensorRT-LLM:[Executor] _forward_step 78: 0 ctx reqs, 1 gen reqs"
0.0,812161,1,812161.0,812161.0,812161,812161,0.0,"TensorRT-LLM:[Executor] _forward_step 174: 0 ctx reqs, 1 gen reqs"
0.0,812111,1,812111.0,812111.0,812111,812111,0.0,"TensorRT-LLM:[Executor] _forward_step 451: 0 ctx reqs, 1 gen reqs"
0.0,811961,1,811961.0,811961.0,811961,811961,0.0,"TensorRT-LLM:[Executor] _forward_step 322: 0 ctx reqs, 1 gen reqs"
0.0,811961,1,811961.0,811961.0,811961,811961,0.0,"TensorRT-LLM:[Executor] _forward_step 352: 0 ctx reqs, 1 gen reqs"
0.0,811911,1,811911.0,811911.0,811911,811911,0.0,"TensorRT-LLM:[Executor] _forward_step 142: 0 ctx reqs, 1 gen reqs"
0.0,811881,1,811881.0,811881.0,811881,811881,0.0,"TensorRT-LLM:[Executor] _forward_step 250: 0 ctx reqs, 1 gen reqs"
0.0,811771,1,811771.0,811771.0,811771,811771,0.0,"TensorRT-LLM:[Executor] _forward_step 157: 0 ctx reqs, 1 gen reqs"
0.0,811690,1,811690.0,811690.0,811690,811690,0.0,"TensorRT-LLM:[Executor] _forward_step 267: 0 ctx reqs, 1 gen reqs"
0.0,811640,1,811640.0,811640.0,811640,811640,0.0,"TensorRT-LLM:[Executor] _forward_step 434: 0 ctx reqs, 1 gen reqs"
0.0,811640,1,811640.0,811640.0,811640,811640,0.0,"TensorRT-LLM:[Executor] _forward_step 443: 0 ctx reqs, 1 gen reqs"
0.0,811571,1,811571.0,811571.0,811571,811571,0.0,"TensorRT-LLM:[Executor] _forward_step 282: 0 ctx reqs, 1 gen reqs"
0.0,811551,1,811551.0,811551.0,811551,811551,0.0,"TensorRT-LLM:[Executor] _forward_step 140: 0 ctx reqs, 1 gen reqs"
0.0,811431,1,811431.0,811431.0,811431,811431,0.0,"TensorRT-LLM:[Executor] _forward_step 313: 0 ctx reqs, 1 gen reqs"
0.0,811431,1,811431.0,811431.0,811431,811431,0.0,"TensorRT-LLM:[Executor] _forward_step 360: 0 ctx reqs, 1 gen reqs"
0.0,811250,1,811250.0,811250.0,811250,811250,0.0,"TensorRT-LLM:[Executor] _forward_step 255: 0 ctx reqs, 1 gen reqs"
0.0,811181,1,811181.0,811181.0,811181,811181,0.0,"TensorRT-LLM:[Executor] _forward_step 119: 0 ctx reqs, 1 gen reqs"
0.0,811141,1,811141.0,811141.0,811141,811141,0.0,"TensorRT-LLM:[Executor] _forward_step 199: 0 ctx reqs, 1 gen reqs"
0.0,811061,1,811061.0,811061.0,811061,811061,0.0,"TensorRT-LLM:[Executor] _forward_step 148: 0 ctx reqs, 1 gen reqs"
0.0,811041,1,811041.0,811041.0,811041,811041,0.0,"TensorRT-LLM:[Executor] _forward_step 395: 0 ctx reqs, 1 gen reqs"
0.0,810981,1,810981.0,810981.0,810981,810981,0.0,"TensorRT-LLM:[Executor] _forward_step 306: 0 ctx reqs, 1 gen reqs"
0.0,810951,1,810951.0,810951.0,810951,810951,0.0,"TensorRT-LLM:[Executor] _forward_step 222: 0 ctx reqs, 1 gen reqs"
0.0,810860,1,810860.0,810860.0,810860,810860,0.0,"TensorRT-LLM:[Executor] _forward_step 371: 0 ctx reqs, 1 gen reqs"
0.0,810860,1,810860.0,810860.0,810860,810860,0.0,"TensorRT-LLM:[Executor] _forward_step 485: 0 ctx reqs, 1 gen reqs"
0.0,810741,1,810741.0,810741.0,810741,810741,0.0,"TensorRT-LLM:[Executor] _forward_step 370: 0 ctx reqs, 1 gen reqs"
0.0,810611,1,810611.0,810611.0,810611,810611,0.0,"TensorRT-LLM:[Executor] _forward_step 266: 0 ctx reqs, 1 gen reqs"
0.0,810411,1,810411.0,810411.0,810411,810411,0.0,"TensorRT-LLM:[Executor] _forward_step 372: 0 ctx reqs, 1 gen reqs"
0.0,810400,1,810400.0,810400.0,810400,810400,0.0,"TensorRT-LLM:[Executor] _forward_step 292: 0 ctx reqs, 1 gen reqs"
0.0,810270,1,810270.0,810270.0,810270,810270,0.0,"TensorRT-LLM:[Executor] _forward_step 464: 0 ctx reqs, 1 gen reqs"
0.0,810261,1,810261.0,810261.0,810261,810261,0.0,"TensorRT-LLM:[Executor] _forward_step 297: 0 ctx reqs, 1 gen reqs"
0.0,810251,1,810251.0,810251.0,810251,810251,0.0,"TensorRT-LLM:[Executor] _forward_step 460: 0 ctx reqs, 1 gen reqs"
0.0,810221,1,810221.0,810221.0,810221,810221,0.0,"TensorRT-LLM:[Executor] _forward_step 467: 0 ctx reqs, 1 gen reqs"
0.0,810191,1,810191.0,810191.0,810191,810191,0.0,"TensorRT-LLM:[Executor] _forward_step 348: 0 ctx reqs, 1 gen reqs"
0.0,810161,1,810161.0,810161.0,810161,810161,0.0,"TensorRT-LLM:[Executor] _forward_step 162: 0 ctx reqs, 1 gen reqs"
0.0,810081,1,810081.0,810081.0,810081,810081,0.0,"TensorRT-LLM:[Executor] _forward_step 109: 0 ctx reqs, 1 gen reqs"
0.0,809940,1,809940.0,809940.0,809940,809940,0.0,"TensorRT-LLM:[Executor] _forward_step 124: 0 ctx reqs, 1 gen reqs"
0.0,809851,1,809851.0,809851.0,809851,809851,0.0,"TensorRT-LLM:[Executor] _forward_step 185: 0 ctx reqs, 1 gen reqs"
0.0,809851,1,809851.0,809851.0,809851,809851,0.0,"TensorRT-LLM:[Executor] _forward_step 519: 0 ctx reqs, 1 gen reqs"
0.0,809821,1,809821.0,809821.0,809821,809821,0.0,"TensorRT-LLM:[Executor] _forward_step 498: 0 ctx reqs, 1 gen reqs"
0.0,809791,1,809791.0,809791.0,809791,809791,0.0,"TensorRT-LLM:[Executor] _forward_step 355: 0 ctx reqs, 1 gen reqs"
0.0,809681,1,809681.0,809681.0,809681,809681,0.0,"TensorRT-LLM:[Executor] _forward_step 468: 0 ctx reqs, 1 gen reqs"
0.0,809420,1,809420.0,809420.0,809420,809420,0.0,"TensorRT-LLM:[Executor] _forward_step 327: 0 ctx reqs, 1 gen reqs"
0.0,809410,1,809410.0,809410.0,809410,809410,0.0,"TensorRT-LLM:[Executor] _forward_step 218: 0 ctx reqs, 1 gen reqs"
0.0,809321,1,809321.0,809321.0,809321,809321,0.0,"TensorRT-LLM:[Executor] _forward_step 302: 0 ctx reqs, 1 gen reqs"
0.0,809310,1,809310.0,809310.0,809310,809310,0.0,"TensorRT-LLM:[Executor] _forward_step 217: 0 ctx reqs, 1 gen reqs"
0.0,809301,1,809301.0,809301.0,809301,809301,0.0,"TensorRT-LLM:[Executor] _forward_step 497: 0 ctx reqs, 1 gen reqs"
0.0,809300,1,809300.0,809300.0,809300,809300,0.0,"TensorRT-LLM:[Executor] _forward_step 160: 0 ctx reqs, 1 gen reqs"
0.0,809271,1,809271.0,809271.0,809271,809271,0.0,"TensorRT-LLM:[Executor] _forward_step 509: 0 ctx reqs, 1 gen reqs"
0.0,809221,1,809221.0,809221.0,809221,809221,0.0,"TensorRT-LLM:[Executor] _forward_step 318: 0 ctx reqs, 1 gen reqs"
0.0,809221,1,809221.0,809221.0,809221,809221,0.0,"TensorRT-LLM:[Executor] _forward_step 374: 0 ctx reqs, 1 gen reqs"
0.0,809201,1,809201.0,809201.0,809201,809201,0.0,"TensorRT-LLM:[Executor] _forward_step 288: 0 ctx reqs, 1 gen reqs"
0.0,809151,1,809151.0,809151.0,809151,809151,0.0,"TensorRT-LLM:[Executor] _forward_step 204: 0 ctx reqs, 1 gen reqs"
0.0,809141,1,809141.0,809141.0,809141,809141,0.0,"TensorRT-LLM:[Executor] _forward_step 359: 0 ctx reqs, 1 gen reqs"
0.0,809111,1,809111.0,809111.0,809111,809111,0.0,"TensorRT-LLM:[Executor] _forward_step 491: 0 ctx reqs, 1 gen reqs"
0.0,809080,1,809080.0,809080.0,809080,809080,0.0,"TensorRT-LLM:[Executor] _forward_step 381: 0 ctx reqs, 1 gen reqs"
0.0,809071,1,809071.0,809071.0,809071,809071,0.0,"TensorRT-LLM:[Executor] _forward_step 416: 0 ctx reqs, 1 gen reqs"
0.0,808910,1,808910.0,808910.0,808910,808910,0.0,"TensorRT-LLM:[Executor] _forward_step 307: 0 ctx reqs, 1 gen reqs"
0.0,808811,1,808811.0,808811.0,808811,808811,0.0,"TensorRT-LLM:[Executor] _forward_step 323: 0 ctx reqs, 1 gen reqs"
0.0,808761,1,808761.0,808761.0,808761,808761,0.0,"TensorRT-LLM:[Executor] _forward_step 201: 0 ctx reqs, 1 gen reqs"
0.0,808691,1,808691.0,808691.0,808691,808691,0.0,"TensorRT-LLM:[Executor] _forward_step 469: 0 ctx reqs, 1 gen reqs"
0.0,808641,1,808641.0,808641.0,808641,808641,0.0,"TensorRT-LLM:[Executor] _forward_step 221: 0 ctx reqs, 1 gen reqs"
0.0,808641,1,808641.0,808641.0,808641,808641,0.0,"TensorRT-LLM:[Executor] _forward_step 417: 0 ctx reqs, 1 gen reqs"
0.0,808451,1,808451.0,808451.0,808451,808451,0.0,"TensorRT-LLM:[Executor] _forward_step 317: 0 ctx reqs, 1 gen reqs"
0.0,808421,1,808421.0,808421.0,808421,808421,0.0,"TensorRT-LLM:[Executor] _forward_step 176: 0 ctx reqs, 1 gen reqs"
0.0,808271,1,808271.0,808271.0,808271,808271,0.0,"TensorRT-LLM:[Executor] _forward_step 180: 0 ctx reqs, 1 gen reqs"
0.0,808130,1,808130.0,808130.0,808130,808130,0.0,"TensorRT-LLM:[Executor] _forward_step 286: 0 ctx reqs, 1 gen reqs"
0.0,808051,1,808051.0,808051.0,808051,808051,0.0,"TensorRT-LLM:[Executor] _forward_step 334: 0 ctx reqs, 1 gen reqs"
0.0,808050,1,808050.0,808050.0,808050,808050,0.0,"TensorRT-LLM:[Executor] _forward_step 496: 0 ctx reqs, 1 gen reqs"
0.0,807991,1,807991.0,807991.0,807991,807991,0.0,"TensorRT-LLM:[Executor] _forward_step 332: 0 ctx reqs, 1 gen reqs"
0.0,807981,1,807981.0,807981.0,807981,807981,0.0,"TensorRT-LLM:[Executor] _forward_step 510: 0 ctx reqs, 1 gen reqs"
0.0,807911,1,807911.0,807911.0,807911,807911,0.0,"TensorRT-LLM:[Executor] _forward_step 364: 0 ctx reqs, 1 gen reqs"
0.0,807841,1,807841.0,807841.0,807841,807841,0.0,"TensorRT-LLM:[Executor] _forward_step 246: 0 ctx reqs, 1 gen reqs"
0.0,807811,1,807811.0,807811.0,807811,807811,0.0,"TensorRT-LLM:[Executor] _forward_step 183: 0 ctx reqs, 1 gen reqs"
0.0,807770,1,807770.0,807770.0,807770,807770,0.0,"TensorRT-LLM:[Executor] _forward_step 223: 0 ctx reqs, 1 gen reqs"
0.0,807740,1,807740.0,807740.0,807740,807740,0.0,"TensorRT-LLM:[Executor] _forward_step 466: 0 ctx reqs, 1 gen reqs"
0.0,807681,1,807681.0,807681.0,807681,807681,0.0,"TensorRT-LLM:[Executor] _forward_step 208: 0 ctx reqs, 1 gen reqs"
0.0,807670,1,807670.0,807670.0,807670,807670,0.0,"TensorRT-LLM:[Executor] _forward_step 25: 0 ctx reqs, 1 gen reqs"
0.0,807621,1,807621.0,807621.0,807621,807621,0.0,"TensorRT-LLM:[Executor] _forward_step 279: 0 ctx reqs, 1 gen reqs"
0.0,807551,1,807551.0,807551.0,807551,807551,0.0,"TensorRT-LLM:[Executor] _forward_step 212: 0 ctx reqs, 1 gen reqs"
0.0,807491,1,807491.0,807491.0,807491,807491,0.0,"TensorRT-LLM:[Executor] _forward_step 341: 0 ctx reqs, 1 gen reqs"
0.0,807461,1,807461.0,807461.0,807461,807461,0.0,"TensorRT-LLM:[Executor] _forward_step 475: 0 ctx reqs, 1 gen reqs"
0.0,807441,1,807441.0,807441.0,807441,807441,0.0,"TensorRT-LLM:[Executor] _forward_step 177: 0 ctx reqs, 1 gen reqs"
0.0,807441,1,807441.0,807441.0,807441,807441,0.0,"TensorRT-LLM:[Executor] _forward_step 312: 0 ctx reqs, 1 gen reqs"
0.0,807191,1,807191.0,807191.0,807191,807191,0.0,"TensorRT-LLM:[Executor] _forward_step 264: 0 ctx reqs, 1 gen reqs"
0.0,807181,1,807181.0,807181.0,807181,807181,0.0,"TensorRT-LLM:[Executor] _forward_step 480: 0 ctx reqs, 1 gen reqs"
0.0,807131,1,807131.0,807131.0,807131,807131,0.0,"TensorRT-LLM:[Executor] _forward_step 324: 0 ctx reqs, 1 gen reqs"
0.0,807080,1,807080.0,807080.0,807080,807080,0.0,"TensorRT-LLM:[Executor] _forward_step 28: 0 ctx reqs, 1 gen reqs"
0.0,807041,1,807041.0,807041.0,807041,807041,0.0,"TensorRT-LLM:[Executor] _forward_step 82: 0 ctx reqs, 1 gen reqs"
0.0,807021,1,807021.0,807021.0,807021,807021,0.0,"TensorRT-LLM:[Executor] _forward_step 135: 0 ctx reqs, 1 gen reqs"
0.0,807001,1,807001.0,807001.0,807001,807001,0.0,"TensorRT-LLM:[Executor] _forward_step 376: 0 ctx reqs, 1 gen reqs"
0.0,806951,1,806951.0,806951.0,806951,806951,0.0,"TensorRT-LLM:[Executor] _forward_step 200: 0 ctx reqs, 1 gen reqs"
0.0,806921,1,806921.0,806921.0,806921,806921,0.0,"TensorRT-LLM:[Executor] _forward_step 436: 0 ctx reqs, 1 gen reqs"
0.0,806851,1,806851.0,806851.0,806851,806851,0.0,"TensorRT-LLM:[Executor] _forward_step 15: 0 ctx reqs, 1 gen reqs"
0.0,806751,1,806751.0,806751.0,806751,806751,0.0,"TensorRT-LLM:[Executor] _forward_step 5: 0 ctx reqs, 1 gen reqs"
0.0,806650,1,806650.0,806650.0,806650,806650,0.0,"TensorRT-LLM:[Executor] _forward_step 122: 0 ctx reqs, 1 gen reqs"
0.0,806641,1,806641.0,806641.0,806641,806641,0.0,"TensorRT-LLM:[Executor] _forward_step 410: 0 ctx reqs, 1 gen reqs"
0.0,806561,1,806561.0,806561.0,806561,806561,0.0,"TensorRT-LLM:[Executor] _forward_step 13: 0 ctx reqs, 1 gen reqs"
0.0,806451,1,806451.0,806451.0,806451,806451,0.0,"TensorRT-LLM:[Executor] _forward_step 471: 0 ctx reqs, 1 gen reqs"
0.0,806351,1,806351.0,806351.0,806351,806351,0.0,"TensorRT-LLM:[Executor] _forward_step 319: 0 ctx reqs, 1 gen reqs"
0.0,806331,1,806331.0,806331.0,806331,806331,0.0,"TensorRT-LLM:[Executor] _forward_step 261: 0 ctx reqs, 1 gen reqs"
0.0,806191,1,806191.0,806191.0,806191,806191,0.0,"TensorRT-LLM:[Executor] _forward_step 300: 0 ctx reqs, 1 gen reqs"
0.0,806121,1,806121.0,806121.0,806121,806121,0.0,"TensorRT-LLM:[Executor] _forward_step 257: 0 ctx reqs, 1 gen reqs"
0.0,806091,1,806091.0,806091.0,806091,806091,0.0,"TensorRT-LLM:[Executor] _forward_step 414: 0 ctx reqs, 1 gen reqs"
0.0,806031,1,806031.0,806031.0,806031,806031,0.0,"TensorRT-LLM:[Executor] _forward_step 290: 0 ctx reqs, 1 gen reqs"
0.0,805801,1,805801.0,805801.0,805801,805801,0.0,"TensorRT-LLM:[Executor] _forward_step 239: 0 ctx reqs, 1 gen reqs"
0.0,805740,1,805740.0,805740.0,805740,805740,0.0,"TensorRT-LLM:[Executor] _forward_step 502: 0 ctx reqs, 1 gen reqs"
0.0,805691,1,805691.0,805691.0,805691,805691,0.0,"TensorRT-LLM:[Executor] _forward_step 301: 0 ctx reqs, 1 gen reqs"
0.0,805611,1,805611.0,805611.0,805611,805611,0.0,"TensorRT-LLM:[Executor] _forward_step 254: 0 ctx reqs, 1 gen reqs"
0.0,805581,1,805581.0,805581.0,805581,805581,0.0,"TensorRT-LLM:[Executor] _forward_step 10: 0 ctx reqs, 1 gen reqs"
0.0,805551,1,805551.0,805551.0,805551,805551,0.0,"TensorRT-LLM:[Executor] _forward_step 235: 0 ctx reqs, 1 gen reqs"
0.0,805551,1,805551.0,805551.0,805551,805551,0.0,"TensorRT-LLM:[Executor] _forward_step 446: 0 ctx reqs, 1 gen reqs"
0.0,805371,1,805371.0,805371.0,805371,805371,0.0,"TensorRT-LLM:[Executor] _forward_step 457: 0 ctx reqs, 1 gen reqs"
0.0,805341,1,805341.0,805341.0,805341,805341,0.0,"TensorRT-LLM:[Executor] _forward_step 499: 0 ctx reqs, 1 gen reqs"
0.0,805300,1,805300.0,805300.0,805300,805300,0.0,"TensorRT-LLM:[Executor] _forward_step 198: 0 ctx reqs, 1 gen reqs"
0.0,805251,1,805251.0,805251.0,805251,805251,0.0,"TensorRT-LLM:[Executor] _forward_step 493: 0 ctx reqs, 1 gen reqs"
0.0,805250,1,805250.0,805250.0,805250,805250,0.0,"TensorRT-LLM:[Executor] _forward_step 184: 0 ctx reqs, 1 gen reqs"
0.0,805141,1,805141.0,805141.0,805141,805141,0.0,"TensorRT-LLM:[Executor] _forward_step 206: 0 ctx reqs, 1 gen reqs"
0.0,805021,1,805021.0,805021.0,805021,805021,0.0,"TensorRT-LLM:[Executor] _forward_step 299: 0 ctx reqs, 1 gen reqs"
0.0,804911,1,804911.0,804911.0,804911,804911,0.0,"TensorRT-LLM:[Executor] _forward_step 384: 0 ctx reqs, 1 gen reqs"
0.0,804881,1,804881.0,804881.0,804881,804881,0.0,"TensorRT-LLM:[Executor] _forward_step 244: 0 ctx reqs, 1 gen reqs"
0.0,804811,1,804811.0,804811.0,804811,804811,0.0,"TensorRT-LLM:[Executor] _forward_step 508: 0 ctx reqs, 1 gen reqs"
0.0,804811,1,804811.0,804811.0,804811,804811,0.0,"TensorRT-LLM:[Executor] _forward_step 77: 0 ctx reqs, 1 gen reqs"
0.0,804721,1,804721.0,804721.0,804721,804721,0.0,"TensorRT-LLM:[Executor] _forward_step 387: 0 ctx reqs, 1 gen reqs"
0.0,804640,1,804640.0,804640.0,804640,804640,0.0,"TensorRT-LLM:[Executor] _forward_step 214: 0 ctx reqs, 1 gen reqs"
0.0,804570,1,804570.0,804570.0,804570,804570,0.0,"TensorRT-LLM:[Executor] _forward_step 507: 0 ctx reqs, 1 gen reqs"
0.0,804531,1,804531.0,804531.0,804531,804531,0.0,"TensorRT-LLM:[Executor] _forward_step 311: 0 ctx reqs, 1 gen reqs"
0.0,804531,1,804531.0,804531.0,804531,804531,0.0,"TensorRT-LLM:[Executor] _forward_step 512: 0 ctx reqs, 1 gen reqs"
0.0,804480,1,804480.0,804480.0,804480,804480,0.0,"TensorRT-LLM:[Executor] _forward_step 511: 0 ctx reqs, 1 gen reqs"
0.0,804451,1,804451.0,804451.0,804451,804451,0.0,"TensorRT-LLM:[Executor] _forward_step 303: 0 ctx reqs, 1 gen reqs"
0.0,804371,1,804371.0,804371.0,804371,804371,0.0,"TensorRT-LLM:[Executor] _forward_step 17: 0 ctx reqs, 1 gen reqs"
0.0,804310,1,804310.0,804310.0,804310,804310,0.0,"TensorRT-LLM:[Executor] _forward_step 337: 0 ctx reqs, 1 gen reqs"
0.0,804201,1,804201.0,804201.0,804201,804201,0.0,"TensorRT-LLM:[Executor] _forward_step 328: 0 ctx reqs, 1 gen reqs"
0.0,804200,1,804200.0,804200.0,804200,804200,0.0,"TensorRT-LLM:[Executor] _forward_step 388: 0 ctx reqs, 1 gen reqs"
0.0,804161,1,804161.0,804161.0,804161,804161,0.0,"TensorRT-LLM:[Executor] _forward_step 248: 0 ctx reqs, 1 gen reqs"
0.0,804111,1,804111.0,804111.0,804111,804111,0.0,"TensorRT-LLM:[Executor] _forward_step 476: 0 ctx reqs, 1 gen reqs"
0.0,804031,1,804031.0,804031.0,804031,804031,0.0,"TensorRT-LLM:[Executor] _forward_step 343: 0 ctx reqs, 1 gen reqs"
0.0,804031,1,804031.0,804031.0,804031,804031,0.0,"TensorRT-LLM:[Executor] _forward_step 409: 0 ctx reqs, 1 gen reqs"
0.0,804001,1,804001.0,804001.0,804001,804001,0.0,"TensorRT-LLM:[Executor] _forward_step 238: 0 ctx reqs, 1 gen reqs"
0.0,803870,1,803870.0,803870.0,803870,803870,0.0,"TensorRT-LLM:[Executor] _forward_step 44: 0 ctx reqs, 1 gen reqs"
0.0,803771,1,803771.0,803771.0,803771,803771,0.0,"TensorRT-LLM:[Executor] _forward_step 108: 0 ctx reqs, 1 gen reqs"
0.0,803741,1,803741.0,803741.0,803741,803741,0.0,"TensorRT-LLM:[Executor] _forward_step 280: 0 ctx reqs, 1 gen reqs"
0.0,803671,1,803671.0,803671.0,803671,803671,0.0,"TensorRT-LLM:[Executor] _forward_step 392: 0 ctx reqs, 1 gen reqs"
0.0,803641,1,803641.0,803641.0,803641,803641,0.0,"TensorRT-LLM:[Executor] _forward_step 194: 0 ctx reqs, 1 gen reqs"
0.0,803631,1,803631.0,803631.0,803631,803631,0.0,"TensorRT-LLM:[Executor] _forward_step 347: 0 ctx reqs, 1 gen reqs"
0.0,803601,1,803601.0,803601.0,803601,803601,0.0,"TensorRT-LLM:[Executor] _forward_step 229: 0 ctx reqs, 1 gen reqs"
0.0,803491,1,803491.0,803491.0,803491,803491,0.0,"TensorRT-LLM:[Executor] _forward_step 386: 0 ctx reqs, 1 gen reqs"
0.0,803460,1,803460.0,803460.0,803460,803460,0.0,"TensorRT-LLM:[Executor] _forward_step 472: 0 ctx reqs, 1 gen reqs"
0.0,803431,1,803431.0,803431.0,803431,803431,0.0,"TensorRT-LLM:[Executor] _forward_step 513: 0 ctx reqs, 1 gen reqs"
0.0,803391,1,803391.0,803391.0,803391,803391,0.0,"TensorRT-LLM:[Executor] _forward_step 389: 0 ctx reqs, 1 gen reqs"
0.0,803360,1,803360.0,803360.0,803360,803360,0.0,"TensorRT-LLM:[Executor] _forward_step 69: 0 ctx reqs, 1 gen reqs"
0.0,803341,1,803341.0,803341.0,803341,803341,0.0,"TensorRT-LLM:[Executor] _forward_step 33: 0 ctx reqs, 1 gen reqs"
0.0,803311,1,803311.0,803311.0,803311,803311,0.0,"TensorRT-LLM:[Executor] _forward_step 9: 0 ctx reqs, 1 gen reqs"
0.0,803281,1,803281.0,803281.0,803281,803281,0.0,"TensorRT-LLM:[Executor] _forward_step 351: 0 ctx reqs, 1 gen reqs"
0.0,803251,1,803251.0,803251.0,803251,803251,0.0,"TensorRT-LLM:[Executor] _forward_step 515: 0 ctx reqs, 1 gen reqs"
0.0,803080,1,803080.0,803080.0,803080,803080,0.0,"TensorRT-LLM:[Executor] _forward_step 342: 0 ctx reqs, 1 gen reqs"
0.0,803031,1,803031.0,803031.0,803031,803031,0.0,"TensorRT-LLM:[Executor] _forward_step 49: 0 ctx reqs, 1 gen reqs"
0.0,802971,1,802971.0,802971.0,802971,802971,0.0,"TensorRT-LLM:[Executor] _forward_step 326: 0 ctx reqs, 1 gen reqs"
0.0,802941,1,802941.0,802941.0,802941,802941,0.0,"TensorRT-LLM:[Executor] _forward_step 186: 0 ctx reqs, 1 gen reqs"
0.0,802931,1,802931.0,802931.0,802931,802931,0.0,"TensorRT-LLM:[Executor] _forward_step 295: 0 ctx reqs, 1 gen reqs"
0.0,802891,1,802891.0,802891.0,802891,802891,0.0,"TensorRT-LLM:[Executor] _forward_step 316: 0 ctx reqs, 1 gen reqs"
0.0,802851,1,802851.0,802851.0,802851,802851,0.0,"TensorRT-LLM:[Executor] _forward_step 276: 0 ctx reqs, 1 gen reqs"
0.0,802661,1,802661.0,802661.0,802661,802661,0.0,"TensorRT-LLM:[Executor] _forward_step 354: 0 ctx reqs, 1 gen reqs"
0.0,802641,1,802641.0,802641.0,802641,802641,0.0,"TensorRT-LLM:[Executor] _forward_step 500: 0 ctx reqs, 1 gen reqs"
0.0,802590,1,802590.0,802590.0,802590,802590,0.0,"TensorRT-LLM:[Executor] _forward_step 522: 0 ctx reqs, 1 gen reqs"
0.0,802541,1,802541.0,802541.0,802541,802541,0.0,"TensorRT-LLM:[Executor] _forward_step 413: 0 ctx reqs, 1 gen reqs"
0.0,802501,1,802501.0,802501.0,802501,802501,0.0,"TensorRT-LLM:[Executor] _forward_step 396: 0 ctx reqs, 1 gen reqs"
0.0,802401,1,802401.0,802401.0,802401,802401,0.0,"TensorRT-LLM:[Executor] _forward_step 236: 0 ctx reqs, 1 gen reqs"
0.0,802391,1,802391.0,802391.0,802391,802391,0.0,"TensorRT-LLM:[Executor] _forward_step 166: 0 ctx reqs, 1 gen reqs"
0.0,802311,1,802311.0,802311.0,802311,802311,0.0,"TensorRT-LLM:[Executor] _forward_step 43: 0 ctx reqs, 1 gen reqs"
0.0,802251,1,802251.0,802251.0,802251,802251,0.0,"TensorRT-LLM:[Executor] _forward_step 329: 0 ctx reqs, 1 gen reqs"
0.0,802231,1,802231.0,802231.0,802231,802231,0.0,"TensorRT-LLM:[Executor] _forward_step 394: 0 ctx reqs, 1 gen reqs"
0.0,802221,1,802221.0,802221.0,802221,802221,0.0,"TensorRT-LLM:[Executor] _forward_step 275: 0 ctx reqs, 1 gen reqs"
0.0,802171,1,802171.0,802171.0,802171,802171,0.0,"TensorRT-LLM:[Executor] _forward_step 182: 0 ctx reqs, 1 gen reqs"
0.0,802121,1,802121.0,802121.0,802121,802121,0.0,"TensorRT-LLM:[Executor] _forward_step 365: 0 ctx reqs, 1 gen reqs"
0.0,802101,1,802101.0,802101.0,802101,802101,0.0,"TensorRT-LLM:[Executor] _forward_step 380: 0 ctx reqs, 1 gen reqs"
0.0,802041,1,802041.0,802041.0,802041,802041,0.0,"TensorRT-LLM:[Executor] _forward_step 385: 0 ctx reqs, 1 gen reqs"
